ts;mode;outdoor_temp;flow_temp;flow_set_temp;target_flow_temp;dhw_temp;dhw_set_temp;burner_active;burner_power;pump_active;pump_modulation;energy_total_kwh;energy_heat_kwh;energy_dhw_kwh;gas_display_m3
2026-06-08T01:49:10.064830+02:00;standby;18.5;33.1;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:50:11.299019+02:00;standby;18.5;33.0;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:51:13.287009+02:00;standby;18.5;33.0;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:52:13.864880+02:00;standby;18.5;33.0;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:53:15.045003+02:00;standby;18.5;33.0;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:54:15.620005+02:00;standby;18.5;33.0;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:55:16.139432+02:00;standby;18.5;32.8;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:56:16.704201+02:00;standby;18.5;32.8;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:57:17.304654+02:00;standby;18.5;32.8;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:58:17.847464+02:00;standby;18.5;32.8;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:59:18.504513+02:00;standby;18.5;32.7;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:00:19.264926+02:00;standby;18.5;32.7;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:01:20.202282+02:00;standby;18.5;32.7;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:02:20.921860+02:00;standby;18.5;32.6;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:03:21.511775+02:00;standby;18.5;32.6;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:04:22.271106+02:00;standby;18.5;32.6;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:05:22.962425+02:00;standby;18.5;32.6;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:06:23.844442+02:00;standby;17.4;32.6;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:07:24.438800+02:00;standby;17.4;32.6;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:08:24.953140+02:00;standby;17.4;32.5;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:09:25.569793+02:00;standby;17.4;32.5;5.0;25.0;56.6;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:10:26.123328+02:00;standby;17.4;32.5;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:11:26.704468+02:00;standby;17.4;32.5;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:12:27.311377+02:00;standby;17.4;32.3;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:13:27.886055+02:00;standby;17.4;32.3;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:14:28.484103+02:00;standby;17.4;32.3;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:15:29.029095+02:00;standby;17.4;32.3;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:16:29.707213+02:00;standby;17.4;32.3;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:17:30.220445+02:00;standby;17.4;32.2;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:18:31.657267+02:00;standby;17.4;32.2;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:19:33.569293+02:00;standby;17.4;32.2;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:20:34.141571+02:00;standby;17.4;32.2;5.0;25.0;56.5;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:21:34.756629+02:00;standby;17.4;32.1;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:22:35.325824+02:00;standby;17.4;32.1;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:23:36.055509+02:00;standby;17.4;32.1;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:24:36.719176+02:00;standby;17.4;32.1;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:25:37.656569+02:00;standby;17.4;32.1;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:26:38.167282+02:00;standby;17.4;32.0;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:27:38.894271+02:00;standby;17.4;32.0;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:28:39.510755+02:00;standby;17.4;32.0;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:29:40.170758+02:00;standby;17.4;32.0;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:30:40.708172+02:00;standby;17.4;32.0;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:31:41.243143+02:00;standby;17.4;31.9;5.0;25.0;56.4;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:32:41.906134+02:00;standby;17.4;31.9;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:33:42.372744+02:00;standby;17.4;31.9;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:34:42.989207+02:00;standby;17.4;31.9;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:35:43.685616+02:00;standby;17.4;31.9;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:36:44.291844+02:00;standby;17.4;31.7;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:37:44.957522+02:00;standby;17.4;31.7;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:38:45.526736+02:00;standby;17.4;31.7;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:39:46.105518+02:00;standby;17.4;31.7;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:40:46.614026+02:00;standby;17.4;31.7;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:41:47.240235+02:00;standby;17.4;31.6;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:42:47.961072+02:00;standby;17.4;31.6;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:43:48.527915+02:00;standby;17.4;31.6;5.0;25.0;56.3;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:44:49.060355+02:00;standby;17.4;31.6;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:45:49.731306+02:00;standby;17.4;31.6;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:46:50.544917+02:00;standby;17.4;31.6;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:47:51.235264+02:00;standby;17.4;31.5;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:48:51.792850+02:00;standby;17.4;31.5;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:49:52.322911+02:00;standby;17.4;31.5;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:50:55.161459+02:00;standby;17.4;31.5;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:51:55.661021+02:00;standby;17.4;31.5;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:52:56.221088+02:00;standby;17.4;31.4;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:53:56.901509+02:00;standby;17.4;31.4;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:54:57.431884+02:00;standby;17.4;31.4;5.0;25.0;56.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:55:58.034196+02:00;standby;17.4;31.4;5.0;25.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:56:58.713641+02:00;standby;17.4;31.4;5.0;25.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:57:59.911113+02:00;standby;17.4;31.4;5.0;25.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T02:59:00.470409+02:00;standby;17.4;31.2;5.0;25.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T03:00:01.035977+02:00;standby;17.4;31.2;5.0;25.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T03:01:01.569784+02:00;standby;17.4;31.2;5.0;25.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T03:02:02.333916+02:00;standby;17.4;31.2;5.0;26.0;56.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
